hash|author|date|comment
f8cb3a23|Evan You|Mon Dec 25 11:05:54 2017 -0500|chore: fix lint
dccd182b|孟健|Mon Dec 25 23:50:36 2017 +0800|fix: allow codebase to be inlined directly in HTML (#7314)
44420b7b|Huo Chunyang|Mon Dec 25 01:28:28 2017 +0800|chore: correct the eslint script statement in package.json and correct the format. (#7308)
60fb8143|Evan You|Fri Dec 22 14:48:21 2017 -0500|chore: fix OpenCollective links
c05bbdfc|Xavier Damman|Fri Dec 22 14:46:01 2017 -0500|chore: fixes gold / platinum sponsors on open collective (#7311)
144a4dd8|Evan You|Thu Dec 21 20:17:47 2017 -0500|build: rename build/ to scripts/
24947729|Evan You|Thu Dec 21 17:04:19 2017 -0500|chore: add one-time donation link
41838c8e|Evan You|Thu Dec 21 11:06:43 2017 -0500|feat: support v-model dynamic type binding for v-bind="object"
d8b08387|Evan You|Thu Dec 21 10:36:03 2017 -0500|fix: clean up custom events when patched component no longer have events
956756b1|Evan You|Wed Dec 20 19:44:24 2017 -0500|refactor: use more efficient on-demand clone to handle reused node edge cases
8335217c|Evan You|Wed Dec 20 11:02:42 2017 -0500|fix(core): handle edge cases for functional component returning arrays
49aae6bb|katashin|Wed Dec 20 23:09:23 2017 +0900|fix(types): make VNodeChildrenArrayContents type more accurate (#7287)
e055df82|cinwell.li|Wed Dec 20 22:05:21 2017 +0800|fix(weex): default value for editor, fix #7165 (#7286)
7cc0b559|Evan You|Tue Dec 19 16:19:07 2017 -0500|feat(weex): update new syntax for <recycle-list>
472a2896|Hanks|Wed Dec 20 04:47:53 2017 +0800|feat(weex): adjust framework entry APIs and add flow annotations (#7272)
d982e344|Evan You|Tue Dec 19 14:06:52 2017 -0500|build: release 2.5.13
cc319bd8|Evan You|Tue Dec 19 14:06:50 2017 -0500|build: build 2.5.13
aac76349|Evan You|Tue Dec 19 14:03:39 2017 -0500|Revert "feat: auto cache inline prop literals to avoid child re-render"
ec2c48cf|Evan You|Tue Dec 19 09:54:15 2017 -0500|build: release 2.5.12
bc719405|Evan You|Tue Dec 19 09:54:13 2017 -0500|build: build 2.5.12
bacb911f|Herrington Darkholme|Tue Dec 19 22:35:50 2017 +0800|fix(warning): allow symbol as vdom key (#7271)
c0d516c2|Wenlu Wang|Tue Dec 19 22:34:35 2017 +0800|feat(types): extract VueConfiguration type for easy expansion (#7273) (#7274)
01c07503|Evan You|Tue Dec 19 09:29:48 2017 -0500|revert: revert prop object validation
2e0f6d5d|Evan You|Tue Dec 19 09:26:47 2017 -0500|refactor: reuse v-for parsing logic
1dd6b6f0|Evan You|Mon Dec 18 21:51:38 2017 -0500|refactor: adjust weex branch coverage and build for merging into dev
661bfe55|Hanks|Tue Dec 19 05:16:03 2017 +0800|feat(weex): partially support lifecycles of virtual component (#7242)
d544d052|Hanks|Mon Dec 11 22:48:36 2017 +0800|fix(weex): append as tree by default for recycle-list and cell-slot (#7216)
b8d33ecd|Hanks|Mon Dec 4 22:59:00 2017 +0800|feat(weex): WIP implement virtual component (#7165)
70b97ac2|Evan You|Wed Nov 29 16:10:18 2017 -0500|feat(weex): recycle-list support stateful child component
452a65c9|Evan You|Wed Nov 29 15:48:28 2017 -0500|feat(weex): pass stateless component test case
62e47c9e|Evan You|Wed Nov 29 15:44:06 2017 -0500|feat(weex): WIP adjust component transform stage
88f3889f|Evan You|Wed Nov 29 15:38:03 2017 -0500|feat(weex): WIP mark recycle list child component root
b06d09f2|Evan You|Wed Nov 29 15:12:08 2017 -0500|types: adjust weex flow types
5c2ce001|Evan You|Wed Nov 29 10:35:20 2017 -0500|feat(weex): WIP fix flow + handle errors in recycle-list template render
801f7936|Evan You|Tue Nov 28 17:36:06 2017 -0500|feat(weex): WIP invoke recycle-list child component with backing instance
c1743a9d|Evan You|Tue Nov 28 14:50:41 2017 -0500|test(weex): use done.fail for reporting errors
0ee81b24|Evan You|Mon Nov 27 17:48:46 2017 -0500|fix(weex): update recycle-list v-for transform
3b32652a|Hanks|Thu Nov 23 23:19:54 2017 +0800|feat(weex): update weex utils (#7115)
e5da1dae|Evan You|Wed Nov 22 21:14:48 2017 -0500|test(weex): avoid v-else warning for recycle-list tests
bb8e8f44|Evan You|Wed Nov 22 21:02:16 2017 -0500|test(weex): avoid @binding key warnings
81340959|Evan You|Wed Nov 22 21:02:00 2017 -0500|refactor(weex): declare __WEEX__ in flow typings
46c80165|Hanks|Thu Nov 23 09:42:07 2017 +0800|test(weex): add more test cases for recycle-list (#7104)
0bf0cbef|Hanks|Tue Nov 14 07:19:31 2017 -0600|revert(weex): remove the "receiveTasks" api and support component hook (#7053)
0c11aa8a|Hanks|Mon Nov 13 10:47:39 2017 -0600|feat(weex): generate "@render" function for weex recycle-list (#6987)
305ef285|Evan You|Mon Oct 30 20:30:36 2017 -0400|chore: update package-lock.json
2cb8ea3f|Hanks|Mon Oct 30 19:28:40 2017 -0500|feat(weex): support compiling `v-on` in the weex native directive (#6892)
ac999573|Evan You|Mon Oct 9 21:31:03 2017 -0400|feat(wip): recycle list template inline expand
b3cb9d9d|Evan You|Mon Oct 9 17:47:11 2017 -0400|refactor: mark weex-specific block
acdc3c46|Hanks|Tue Sep 19 18:29:26 2017 +0800|feat($event): support binding parameters on event handler within weex recycle-list
2a1ce0d9|Hanks|Sun Sep 17 00:04:05 2017 +0800|feat($compiler): supports compiling v-else-if and v-else to the weex native directive
2d09ee3b|Hanks|Sat Sep 16 22:43:36 2017 +0800|feat($compiler): compile weex native directives in preTransformNode
9bd14838|Hanks|Sat Sep 16 15:30:32 2017 +0800|feat($compiler): supports compiling v-for to the weex native directive
7ad368eb|Hanks|Sat Sep 16 14:59:23 2017 +0800|feat(compile): supports compiling v-if to the weex native directive
8b893c13|Hanks|Sat Sep 16 13:13:23 2017 +0800|feat($compiler): supports compiling v-bind to the weex native directive in recycle-list
c104cc58|Evan You|Wed Sep 6 05:57:00 2017 -0400|feat(weex): split text into separate module
08660e87|Evan You|Wed Sep 6 05:48:01 2017 -0400|refactor: fix types
5254ee31|Evan You|Wed Sep 6 05:34:58 2017 -0400|feat(weex): recycle-list support WIP
24880314|Evan You|Wed Sep 6 03:01:54 2017 -0400|refactor(compiler): move postTransforms to after children are processed
996eb00a|Evan You|Mon Dec 18 12:55:02 2017 -0500|feat: auto cache inline prop literals to avoid child re-render
f493715f|Evan You|Mon Dec 18 12:03:11 2017 -0500|chore: update sponsors/backers
8be29e2f|toBeTheLight|Sat Dec 16 14:47:44 2017 -0600|refactor: return is better when inject has no value (#7258)
3b7c05d0|Evan You|Thu Dec 14 21:31:52 2017 -0500|chore: update sponsor logo
d3c30a2e|Evan You|Thu Dec 14 14:13:27 2017 -0500|chore: update sponsor logo
9c016847|Evan You|Thu Dec 14 11:56:02 2017 -0500|build: release 2.5.11
36efc762|Evan You|Thu Dec 14 11:56:00 2017 -0500|build: build 2.5.11
3f0c628e|Evan You|Thu Dec 14 11:52:37 2017 -0500|fix: avoid unnecessary lowercase coersion in component name validation
90ed4822|Evan You|Thu Dec 14 11:50:20 2017 -0500|refactor: move prop rule validation to util/options.js
d02bb37e|Alexander Sokolov|Thu Dec 14 19:39:32 2017 +0300|feat: warn misspelled keys on prop validation object (#7198)
14f70155|Evan You|Tue Dec 12 19:16:17 2017 -0500|test: fix ssr test due to webpack asset emit order change
531371b8|Evan You|Tue Dec 12 19:06:47 2017 -0500|types: upgrade flow
4e00688e|Evan You|Tue Dec 12 18:42:44 2017 -0500|build: update dev dependencies
a5924a53|Evan You|Tue Dec 12 18:16:40 2017 -0500|build: release 2.5.10
711aaf71|Evan You|Tue Dec 12 18:16:39 2017 -0500|build: build 2.5.10
8936b8d9|Evan You|Tue Dec 12 18:12:02 2017 -0500|fix(ssr): properly handle errors in async component
86e4d756|Evan You|Tue Dec 12 17:07:28 2017 -0500|test: add test case for #7223
73a89bf9|Felix Bünemann|Tue Dec 12 23:06:11 2017 +0100|fix(ssr): fix double escaping of ssrNode attribute values (#7224)
023f171f|laoxiong|Wed Dec 13 05:38:32 2017 +0800|fix(core): warn duplicate keys in all cases (#7200)
644274cb|Evan You|Tue Dec 12 13:22:33 2017 -0500|fix: more consistent component naming warnings across the API
bd4819e6|Guillaume Chau|Wed Dec 6 15:11:49 2017 +0100|fix: data() should be called with vm as first argument in mixins
6eccd8e4|Evan You|Tue Dec 5 20:53:13 2017 -0500|chore: update backers
904d9c9a|Evan You|Tue Dec 5 11:20:33 2017 -0500|test: fix weex test case
5875c7c4|Evan You|Tue Dec 5 11:17:36 2017 -0500|fix: revert shared static tree cache to avoid memory leak
0da8bced|Hanks|Mon Dec 4 22:58:46 2017 +0800|fix(weex): send createFinish signal after root component mounted (#7154)
7166c4e8|Evan You|Fri Dec 1 09:26:22 2017 -0500|chore: update sponsors
a6bf97d7|狼族小狈|Fri Dec 1 00:34:45 2017 +0800|chore: tweak logo alt in README.md (#7156)
60da366a|Evan You|Thu Nov 30 10:48:37 2017 -0500|fix: should not update in-focus input value with lazy modifier
7e466834|Evan You|Tue Nov 28 15:10:08 2017 -0500|refactor: simplify internal component creation
f5ce6b50|Evan You|Mon Nov 27 16:54:15 2017 -0500|fix(v-for): support array and nested destructuring in v-for
d4e0c3ef|Evan You|Mon Nov 27 12:43:32 2017 -0500|build: release 2.5.9
55a719c9|Evan You|Mon Nov 27 12:43:30 2017 -0500|build: build 2.5.9
c865836a|Evan You|Mon Nov 27 12:40:39 2017 -0500|build: tweak release script to generate note before tagging
1c1621d9|Evan You|Mon Nov 27 12:24:17 2017 -0500|chore: fix flow
0f7c443d|Evan You|Mon Nov 27 12:13:37 2017 -0500|fix: block unnecessary input event on textarea placeholder in IE
d2e1d49c|Zen|Mon Nov 27 22:30:58 2017 +0800|fix(types): use object and string instead of Object and String (#7126)
a71e6531|Herrington Darkholme|Mon Nov 27 22:28:38 2017 +0800|fix(types): bump ts version and fix typing bugs (#7135)
8b43c81e|Evan You|Fri Nov 24 10:16:07 2017 -0500|ci: bump transition unit test duration
aa826254|Evan You|Fri Nov 24 10:09:04 2017 -0500|fix: fix v-for iterator parsing destructuring + parens without index
14e99086|Evan You|Fri Nov 24 09:23:59 2017 -0500|fix(types): add missing ssr renderToString signature
df37292f|Robert Martin|Thu Nov 23 10:20:19 2017 -0500|chore: fix comment typo (#7113)
70fb68b0|Evan You|Wed Nov 22 17:57:31 2017 -0500|chore: fix comment typo
dd21eacc|Evan You|Wed Nov 22 17:12:34 2017 -0500|fix: fix async component resolving in sibling mounted hook
604e081d|Evan You|Wed Nov 22 16:37:24 2017 -0500|fix: ensure functionalContext is cloned during slot clones
3932a451|Evan You|Wed Nov 22 15:26:39 2017 -0500|fix(keep-alive): should not destroy active instance when pruning cache
f93c1585|Evan You|Tue Nov 21 16:05:06 2017 -0500|chore: fix BACKERS.md opencollective links
fcc12293|Evan You|Tue Nov 21 10:28:30 2017 -0500|fix(types): improve and test bundleRenderer.renderToString Promise types
3554eb27|Slee Woo|Tue Nov 21 17:25:30 2017 +0200|fix(types): add Promise signature for bundleRenderer.renderToString (#7098)
b0bbcbd1|Evan You|Tue Nov 21 09:42:18 2017 -0500|build: release 2.5.8
0fdeae72|Evan You|Tue Nov 21 09:42:17 2017 -0500|build: build 2.5.8
ebcef586|Evan You|Tue Nov 21 09:06:19 2017 -0500|fix: fix v-for alias deconstruct regression
f9f74231|Evan You|Mon Nov 20 14:49:24 2017 -0500|build: release 2.5.7
c0d03ab1|Evan You|Mon Nov 20 14:49:23 2017 -0500|build: build 2.5.7
d891cd17|Evan You|Mon Nov 20 14:12:10 2017 -0500|fix: improve error detector v-for identifier check
c264335f|Evan You|Mon Nov 20 11:12:56 2017 -0500|feat: feat: add warning for ambiguous combined usage of slot-scope and v-for
4c22d1d1|Richard Musiol|Mon Nov 20 16:38:39 2017 +0100|fix: allow traversing reactive objects which are sealed (#7080)
063acb79|mni_Ya|Mon Nov 20 23:33:53 2017 +0800|fix(ssr): fix bundle renderer require path on windows (#7085)
a23b9137|Evan You|Mon Nov 20 10:04:06 2017 -0500|fix: fix <keep-alive> include/exclude logic for anonymous components
b2781205|Evan You|Sat Nov 18 14:44:01 2017 -0500|build: release 2.5.6
7f31ec9a|Evan You|Sat Nov 18 14:44:00 2017 -0500|build: build 2.5.6
59dea374|Evan You|Sat Nov 18 14:41:22 2017 -0500|fix: fix v-model :value warning on custom component
06f121b4|Evan You|Fri Nov 17 11:36:55 2017 -0500|build: release 2.5.5
9ae75e5c|Evan You|Fri Nov 17 11:36:54 2017 -0500|build: build 2.5.5
4d8226fb|Evan You|Fri Nov 17 10:30:51 2017 -0500|fix: keep-alive should not cache anonymous components
6d6b3739|Evan You|Fri Nov 17 10:23:23 2017 -0500|fix: should warn unknown components inside <keep-alive>
f5cd29e1|Evan You|Fri Nov 17 09:45:03 2017 -0500|fix: init _staticTrees to avoid runtime reference warning
1e146037|Robert Pemberton|Thu Nov 16 16:24:23 2017 +0000|feat: warn if both v-model and v-bind:value used on same element (#7056)
a2cd14c7|Evan You|Thu Nov 16 14:53:23 2017 -0500|build: release 2.5.4
9edcc6b6|Evan You|Thu Nov 16 14:53:22 2017 -0500|build: build 2.5.4
5db86b4e|Evan You|Thu Nov 16 11:19:52 2017 -0500|fix(ssr): ensure hydrated class & style bindings are reactive
6b799190|Evan You|Thu Nov 16 10:09:15 2017 -0500|test: add test case for #6687 + fix lingering comment node
45d7ba84|Richard Musiol|Thu Nov 16 15:29:26 2017 +0100|fix(transition): fix out-in transition getting stuck with v-if (#7023)
a3246fd8|David Nuescheler|Tue Nov 14 13:08:45 2017 -0800|chore: closing </a> after chat (#7059)
13196b25|Evan You|Mon Nov 13 21:43:20 2017 -0500|fix: clone slot nodes for render fn usage as well
df82aeb0|Evan You|Mon Nov 13 15:52:01 2017 -0500|fix: should warn unknown components during hydration
daed1e73|Evan You|Mon Nov 13 12:55:56 2017 -0500|fix: normlaize @click.right and @click.middle
7cf188e1|Hanks|Mon Nov 13 10:49:05 2017 -0600|feat(weex): support batch update styles and attributes (#7046)
c2b1cfe9|Hanks|Mon Nov 13 10:48:41 2017 -0600|fix(weex): donot rethrow the captured error on weex platform (#7024)
0496115c|Pranay Aryal|Mon Nov 13 11:47:04 2017 -0500|chore: live link for Vue examples under 'Documentation' (#7026)
9463ac87|Evan You|Tue Nov 7 17:25:55 2017 -0500|test: fix weex tests
f0a66c58|Evan You|Tue Nov 7 17:10:39 2017 -0500|refactor: cache v-once and purely static trees separately
267ada04|katashin|Tue Nov 7 06:34:22 2017 +0900|fix(types): expose VueConstructor (#7002)
2acc12c9|Evan You|Fri Nov 3 17:11:29 2017 -0400|build: release 2.5.3
015a3189|Evan You|Fri Nov 3 17:11:28 2017 -0400|build: build 2.5.3
ad673e12|Evan You|Fri Nov 3 16:51:16 2017 -0400|chore: fix flow
5a9da95b|Evan You|Fri Nov 3 16:45:54 2017 -0400|fix(slots): properly handle nested named slot passing
4fe1a95d|Evan You|Fri Nov 3 15:40:40 2017 -0400|fix: properly mark slot rendered flag in production mode
e1657fd7|Evan You|Fri Nov 3 15:30:47 2017 -0400|fix(ssr): properly render <select v-model> initial state
e80104eb|ZhangJan|Fri Nov 3 23:39:16 2017 +0800|refactor: minor tweak on conditions order (#6992)
79c0d7bc|Evan You|Thu Nov 2 23:04:31 2017 -0400|fix(ssr): properly render textarea value
53b77f80|Evan You|Thu Nov 2 22:10:22 2017 -0400|refactor: simplify mergeVNodeHook usage
664cee63|Evan You|Thu Nov 2 22:05:59 2017 -0400|refactor: small tweak to #6910
58a39dfa|laoxiong|Thu Nov 2 21:03:19 2017 -0500|fix(model): correctly set select v-model initial value on patch (#6910)
0c703e34|Soo Jae Hwang|Fri Nov 3 06:09:29 2017 +0900|fix(v-model): v-if / v-else not working with :type + v-model (#6955)
bdcc05a0|Alex Paduraru|Thu Nov 2 23:05:30 2017 +0200|chore: fix creative Tim missing from the sponsors list (#6939)
c24f3e42|Mads K|Thu Nov 2 21:58:21 2017 +0100|fix(events): properly $off array of events (#6949)
f2e00f75|Evan You|Thu Nov 2 16:55:05 2017 -0400|fix: special case for static muted attribute in firefox
350f5788|Evan You|Wed Nov 1 11:23:51 2017 -0400|chore: update sponsor link
232dd85f|Hanks|Mon Oct 30 19:29:16 2017 -0500|test(weex): support testing the virtual dom generated form *.vue files (#6944)
8a784d8d|Hanks|Mon Oct 30 19:28:54 2017 -0500|fix(weex): stop trim css units in richtext component (#6927)
6f6e5c88|Evan You|Mon Oct 30 10:39:02 2017 -0400|chore: remove leftover comment tag
e9c8e123|Xavier Damman|Mon Oct 30 23:37:28 2017 +0900|chore: fix sponsors from open collective (#6958)
d1d8b58a|Evan You|Sat Oct 28 14:26:40 2017 +0200|chore: update sponsors and backers
c3553196|fenduru|Thu Oct 26 21:08:10 2017 -0400|fix: clean up target variables to avoid memory leaks (#6932)
4ad9a56b|Evan You|Thu Oct 26 18:43:57 2017 +0200|fix(ssr): should not optimize root if conditions
1cf02efd|Evan You|Thu Oct 26 18:00:19 2017 +0200|fix: also clone component slot children during deepClone
cfd73c23|Evan You|Thu Oct 26 16:01:12 2017 +0200|fix: handle encoded tabs and newlines in attributes for Chrome a[href] and IE/Edge
83ed9260|Evan You|Thu Oct 26 13:52:36 2017 +0200|fix: $set should respect properties on prototype chain
ee0e8b5c|Huo Chunyang|Wed Oct 25 12:48:12 2017 +0800|refactor: tweak data merge strategy (#6833)
98ea0a3b|Herrington Darkholme|Wed Oct 25 12:45:15 2017 +0800|fix(types): improve typing for better completion (#6886)
604230fe|lucien|Wed Oct 25 12:44:54 2017 +0800|fix(keep-alive): higher priority for exclude than include (#6905)
048e9407|Herrington Darkholme|Sat Oct 21 20:32:02 2017 +0800|build: map vue to local types, simplify build setup (#6860)
a433b165|JK|Wed Oct 18 22:15:29 2017 +0800|build: install dependency for vue-server-renderer in setup script (#6839)
b6c384dd|JK|Wed Oct 18 12:26:55 2017 +0800|fix(core): static trees should be cached on options (#6826) (#6837)
9caed00d|Herrington Darkholme|Mon Oct 16 02:26:08 2017 +0800|fix(typing): relax $options type for TS2.6+ (#6819)
471de4a3|Evan You|Fri Oct 13 16:21:00 2017 -0400|build: release 2.5.2
fd0c4f5a|Evan You|Fri Oct 13 16:20:59 2017 -0400|build: build 2.5.2
069c82be|Evan You|Fri Oct 13 16:18:07 2017 -0400|chore: coverage
a11d6f37|Evan You|Fri Oct 13 15:56:01 2017 -0400|chore: fix flow
4e0c4851|Evan You|Fri Oct 13 15:37:52 2017 -0400|fix: further adjust nextTick strategy
6658b81a|Evan You|Fri Oct 13 12:42:42 2017 -0400|ci: adjust cache
f865b0d7|Evan You|Fri Oct 13 10:14:32 2017 -0400|build: release 2.5.1
2b3e1a0a|Evan You|Fri Oct 13 10:14:31 2017 -0400|build: build 2.5.1
08a7fb53|Evan You|Fri Oct 13 09:59:23 2017 -0400|fix: v-on="object" listeners should fire after high-priority ones
5665eaf9|Evan You|Fri Oct 13 09:41:52 2017 -0400|fix: backwards compat with checkbox code generated in < 2.5
60b1af9e|JK|Fri Oct 13 21:05:53 2017 +0800|fix(transition-group): work around rollup tree shaking (#6796)
15031b85|Eduardo San Martin Morote|Fri Oct 13 14:55:02 2017 +0200|fix(v-model): allow arbitrary naems for type binding (#6802)
8645e5f0|Huo Chunyang|Fri Oct 13 20:53:06 2017 +0800|refactor: remove unnecessary condition (#6795)
5a15a8d2|JounQin|Fri Oct 13 20:52:34 2017 +0800|fix(ssr): add semicolon before self-removal script (#6794)
1f84dd1c|Evan You|Fri Oct 13 01:09:25 2017 -0400|fix: fix empty array edge case in normalizeChildren
f38d44e2|Evan You|Fri Oct 13 00:20:59 2017 -0400|ci: update caching setup + update weex runtime
1be48d0a|Evan You|Thu Oct 12 23:43:57 2017 -0400|types: update types for config.ignoredElements
0948d999|Evan You|Thu Oct 12 23:07:14 2017 -0400|build: release 2.5.0
bc2918f0|Evan You|Thu Oct 12 23:04:35 2017 -0400|build: build 2.5.0
df8f179c|Evan You|Thu Oct 12 20:41:36 2017 -0400|test: make hydration spec more stable for Edge
a85f95c4|Evan You|Thu Oct 12 20:41:07 2017 -0400|test: use phantom for dev
1eea1a98|Evan You|Thu Oct 12 20:12:40 2017 -0400|build: skip sauce by default in release script
e38d0067|Evan You|Thu Oct 12 11:15:23 2017 -0400|feat: improve template expression error message
b7105ae8|Evan You|Thu Oct 12 10:57:02 2017 -0400|refactor: improve option type check warnings
adff0084|Evan You|Thu Oct 12 10:56:45 2017 -0400|refactor: use isRegExp for safer check
9f576aac|Evan You|Thu Oct 12 09:54:17 2017 -0400|test: add test for ignoredElements
795b9080|Raymond Muller|Thu Oct 12 15:50:40 2017 +0200|feat: support RegExp in ignoredElements (#6769)
12255ff2|Evan You|Thu Oct 12 09:12:16 2017 -0400|refactor: simplify functional renderStatic
ea3a70b2|Evan You|Wed Oct 11 13:16:02 2017 -0400|chore: fix sponsor link typo
bb1d888d|Evan You|Wed Oct 11 12:04:07 2017 -0400|refactor: remove no longer needed _staticTrees property
53431c63|Evan You|Wed Oct 11 11:24:39 2017 -0400|types: fix flow typing
42165888|Evan You|Wed Oct 11 11:17:46 2017 -0400|fix: fix scoped CSS for nested nodes in functional components
050bb33f|Evan You|Wed Oct 11 10:38:46 2017 -0400|feat: scoped CSS support for functional components
ea0d227d|Evan You|Tue Oct 10 22:33:16 2017 -0400|feat: functional component support for compiled templates
68bdbf50|Evan You|Tue Oct 10 12:21:42 2017 -0400|fix: perperly handle v-if on <template> scoped slot
2d32b5d1|Mark Brouch|Tue Oct 10 10:06:47 2017 -0500|feat(ssr): auto-remove initial state script if prod (#6763)
dff85b23|Evan You|Tue Oct 10 10:47:06 2017 -0400|fix(ssr): handle inline template compilation error
70a28b37|Evan You|Tue Oct 10 10:43:06 2017 -0400|chore: formatting
3a5432a9|wenlu.wang|Tue Oct 10 08:39:30 2017 -0500|feat(core): call data method with this value (#6760)
596257cf|Evan You|Mon Oct 9 23:11:30 2017 -0400|build: add weex factory dev script
62405aa9|Evan You|Mon Oct 9 16:30:07 2017 -0400|revert: fix(v-model): fix input listener with modifier blocking v-model update
405d8e9f|Evan You|Mon Oct 9 11:48:19 2017 -0400|fix: prevent memory leak due to circular reference in vnodes
37533fd7|Evan You|Mon Oct 9 09:51:54 2017 -0400|refactor: improve errorCaptured propagation behavior
96b97448|Evan You|Sat Oct 7 23:23:19 2017 -0400|refactor: tweak
f3fe012d|Evan You|Sat Oct 7 23:18:11 2017 -0400|feat(v-model): support dynamic input type binding
2876ed87|Evan You|Sat Oct 7 02:43:10 2017 -0400|fix: resolve async component default for native dynamic import
35e55ecd|Evan You|Sat Oct 7 00:18:23 2017 -0400|refactor: remove unnecessary argument
96472be6|Evan You|Fri Oct 6 17:41:54 2017 -0400|types: add types for new features and adjust tests
68934997|Evan You|Fri Oct 6 16:54:35 2017 -0400|feat: rename inject alias from "name" to "from"
6dac3dbe|Evan You|Fri Oct 6 16:35:27 2017 -0400|feat: rename catchError -> errorCaptured
514b90b6|Dominik Rabij|Fri Oct 6 21:48:00 2017 +0200|fix: add slot v-bind warning (#6736)
db138e22|Herrington Darkholme|Fri Oct 6 13:45:14 2017 -0500|feat(types): further improve Vue type declarations for canonical usage (#6391)
64e39438|Alexander Eden|Fri Oct 6 09:32:16 2017 -0500|types: extend keyCodes type declaration to allow array of numbers (#6745)
7bc899ce|Evan You|Thu Oct 5 23:08:09 2017 -0400|feat(ssr): add shouldPrefetch option
f881dd17|Evan You|Thu Oct 5 22:42:56 2017 -0400|feat(ssr): renderToString return Promise
2cba6d4c|Evan You|Thu Oct 5 22:01:50 2017 -0400|feat: add max prop for <keep-alive>
2503e13d|Evan You|Thu Oct 5 16:49:57 2017 -0400|chore: fix sponsor logo width
3c65239a|Evan You|Thu Oct 5 15:56:36 2017 -0400|test: improve inject default test case
88423fc6|Popescu Dan|Thu Oct 5 22:44:32 2017 +0300|feat(inject): support providing default values for injections (#6322)
b3cd9bc3|Evan You|Thu Oct 5 14:59:38 2017 -0400|feat: add catchError option
e34c6b78|Evan You|Thu Oct 5 10:50:01 2017 -0400|chore: coverage
6d1f4cb8|Evan You|Thu Oct 5 01:01:08 2017 -0400|fix: fallback to Promise in non-DOM environments
6e41679a|Evan You|Thu Oct 5 00:52:47 2017 -0400|fix: use MessageChannel for nextTick
1780b1f0|Evan You|Wed Oct 4 18:23:53 2017 -0400|build: fix weex build
aa1356e8|Evan You|Wed Oct 4 18:15:45 2017 -0400|test: e2e tests for basic renderer
e76e648b|Evan You|Wed Oct 4 18:15:35 2017 -0400|refactor: avoid using Object.assign in SSR code for basic renderer compat in other environments
ef358fef|Evan You|Wed Oct 4 18:14:53 2017 -0400|build: tweak build script
8295f716|Evan You|Wed Oct 4 17:31:58 2017 -0400|fix: warn slot-scope when used as a prop
dae173d9|Evan You|Wed Oct 4 17:25:39 2017 -0400|feat: support denoting normal elements as scoped slot
4987eeb3|Evan You|Wed Oct 4 14:59:59 2017 -0400|feat: v-on automatic key inference
9761072d|Evan You|Wed Oct 4 10:23:51 2017 -0400|refactor: rename variable
9734e878|Nick Messing|Wed Oct 4 19:37:00 2017 +0300|feat: add .exact event modifier (#5977)
e1da0d58|Evan You|Tue Oct 3 23:30:35 2017 -0400|feat(v-model): craete non-existent properties as reactive
2431d3d7|Evan You|Tue Oct 3 22:25:52 2017 -0400|chore: fix warning space
2b5c83af|Evan You|Tue Oct 3 18:23:43 2017 -0400|fix: handle errors in errorHandler
ae347a52|Sam Ruby|Tue Oct 3 18:06:13 2017 -0400|fix: ensure nextTick are passed to errorHandler (#6730)
6ad44e13|AchillesJ|Wed Oct 4 06:04:23 2017 +0800|fix(ref): preserve ref on components after removing root element (#6718)
baabd6d1|Chris Casola|Tue Oct 3 18:00:52 2017 -0400|fix(compiler): warn when inline-template component has no children (fix #6703) (#6715)
c5d0fa05|Evan You|Tue Oct 3 17:54:37 2017 -0400|feat: make vue and basic server renderer compatible in pure js runtimes
093673e3|Evan You|Tue Oct 3 15:25:02 2017 -0400|chore: update sponsors
cf3be87b|Flavio Corpa|Tue Oct 3 17:45:38 2017 +0200|refactor: improve error msg for non-reactive properties (#6735)
c64f9ae1|Evan You|Tue Oct 3 00:02:27 2017 -0400|fix: properly render value on <progress> in IE/Edge
a5e5b314|Evan You|Mon Oct 2 18:14:41 2017 -0400|feat: add in-browser build for vue-template-compiler
f15c56b4|Evan You|Mon Oct 2 17:37:42 2017 -0400|refactor: use isTrue
cf1ff5b0|Evan You|Mon Oct 2 17:35:47 2017 -0400|fix: use correct ns inside <foreignObject> as root node
894d380e|kazuya kawaguchi|Tue Oct 3 06:16:38 2017 +0900|refactor: Improve DevTools perfromance user timing measurement name (#6624)
0f2cb094|Evan You|Mon Oct 2 17:11:36 2017 -0400|fix: work around old Chrome bug
dd505438|Meyti|Mon Oct 2 23:34:02 2017 +0330|docs: typo fix (#6729)
5fe7dc28|Edd Yerburgh|Mon Oct 2 21:03:32 2017 +0100|docs: add types directory to CONTRIBUTING.md (#6731)
64f9d688|Clark Du|Fri Sep 29 13:33:27 2017 -0500|refactor: remove unnecessary condition (#6716)
4fd2ce81|Derek Kent|Thu Sep 28 10:53:40 2017 -0400|fix: allow an object's Symbols to be observed (#6704)
4361a2b3|Evan You|Wed Sep 27 18:05:39 2017 -0400|build: bump rollup version
df868c70|Evan You|Wed Sep 27 17:32:44 2017 -0400|build: bump flow version
78fb6663|Evan You|Tue Sep 26 10:21:15 2017 -0400|chore: update sponsors (add onsen ui)
924bfec9|SheetJSDev|Mon Sep 25 12:31:27 2017 -0400|doc: spelling and formatting (#6681)
c05e3c1b|Evan You|Mon Sep 25 10:36:51 2017 -0400|chore: update sponsor
